date,open,high,low,close,volume
2012-09-26,10.8454,10.9161,10.7199,10.869,3821100
2012-09-27,11.0338,11.1907,10.9318,11.1358,2998700
2012-09-28,11.0495,11.0573,10.8454,10.8847,3075500
2012-10-01,11.0966,11.2928,11.0416,11.0966,3440200
2012-10-02,11.2221,11.2614,11.0338,11.1044,3192800
2012-10-03,11.1515,11.1829,11.0181,11.0966,3960600
2012-10-04,11.2378,11.3398,11.1907,11.3163,3797200
2012-10-05,11.5596,11.6145,11.332,11.3791,4268800
2012-10-08,11.23,11.2614,11.1437,11.1907,2435800
2012-10-09,11.2457,11.2457,11.0416,11.0573,3361200
2012-10-10,11.128,11.23,11.0809,11.2064,5343700
2012-10-11,11.6381,11.7322,11.5753,11.6302,5074600
2012-10-12,11.7087,11.8107,11.5674,11.5988,8012200
2012-10-15,11.9127,12.0383,11.7872,12.0147,6884900
2012-10-16,12.3443,12.4542,12.2816,12.3993,9096700
2012-10-17,12.2266,12.4385,12.2188,12.3836,6298500
2012-10-18,12.4228,12.4307,12.0226,12.1325,7704800
2012-10-19,11.8656,11.8656,11.6145,11.7008,5190600
2012-10-22,11.9127,11.9441,11.7401,11.897,3418400
2012-10-23,11.6067,11.7401,11.5203,11.693,5068700
2012-10-24,11.6067,11.6616,11.4968,11.536,4763100
2012-10-25,11.8813,11.9755,11.693,11.7872,3457400
2012-10-26,11.7087,11.7872,11.6224,11.7087,2514300
2012-10-31,11.6145,11.6459,11.4654,11.6224,4582900
2012-11-01,11.8735,12.1325,11.8421,12.1168,4404100
2012-11-02,12.2423,12.2737,11.9755,12.0069,4278800
2012-11-05,11.9127,11.9755,11.8421,11.9284,4240600
2012-11-06,12.0775,12.2659,12.0461,12.2502,3449500
2012-11-07,12.0344,12.0817,11.8217,11.8847,5568000
2012-11-08,11.9399,12.0187,11.7428,11.7507,4632500
2012-11-09,11.3803,11.6089,11.3803,11.4512,3579600
2012-11-12,11.7192,11.7665,11.664,11.6956,2549400
2012-11-13,11.5695,11.8847,11.5537,11.6562,2431900
2012-11-14,11.8532,11.9162,11.601,11.6167,3961300
2012-11-15,11.9635,12.0581,11.8217,11.9005,4590200
2012-11-16,11.932,11.9399,11.6404,11.8059,4540600
2012-11-19,12.2788,12.5073,12.263,12.4916,5359300
2012-11-20,12.1684,12.3891,12.129,12.3733,4568300
2012-11-21,12.4758,12.5231,12.4127,12.5152,3689500
2012-11-23,12.7122,12.8541,12.7043,12.8304,2392700
2012-11-26,12.1605,12.2394,12.0029,12.2236,6876700
2012-11-27,12.2945,12.3733,12.1921,12.2157,5407000
2012-11-28,12.0423,12.3339,11.9399,12.2945,4002300
2012-11-29,12.3733,12.4206,12.1763,12.3418,7523400
2012-11-30,12.4206,12.4994,12.3891,12.4758,5947100
2012-12-03,12.4049,12.4443,12.2945,12.3418,3903300
2012-12-04,12.4049,12.4443,12.2945,12.3891,2591600
2012-12-05,12.4049,12.6492,12.3576,12.5546,2985900
2012-12-06,12.7043,12.7122,12.5782,12.6886,2923000
2012-12-07,12.6649,12.728,12.6255,12.7201,2586000
2012-12-10,12.594,12.6649,12.5861,12.6176,1344900
2012-12-11,12.6255,12.6728,12.594,12.6492,1998200
2012-12-12,12.728,12.9329,12.6413,12.7516,2035700
2012-12-13,12.8541,12.9565,12.791,12.8383,3528700
2012-12-14,12.9329,13.0117,12.8856,13.0038,3835900
2012-12-17,12.9644,13.1378,12.9565,13.1378,1913800
2012-12-18,13.2481,13.453,13.2166,13.453,2584100
2012-12-19,13.7841,13.8235,13.5319,13.5713,5101700
2012-12-20,13.6422,13.7683,13.6107,13.7683,3441400
2012-12-21,13.3191,13.4925,13.2954,13.453,2972000
2012-12-24,13.3506,13.6264,13.0826,13.4373,739700
2012-12-26,13.4767,13.5003,13.2954,13.4136,1188500
2012-12-27,13.5791,13.6185,13.3427,13.5555,3102800
2012-12-28,13.2954,13.3664,13.1851,13.2009,2228300
2012-12-31,13.4452,13.7368,13.2639,13.6501,3496000
2013-01-02,14.1466,14.1702,13.9811,14.1545,4149900
2013-01-03,14.0047,14.052,13.9259,13.9574,1675600
2013-01-04,13.9574,14.0993,13.9101,14.0599,1505500
2013-01-07,14.5012,14.58,14.4382,14.5406,5690300
2013-01-08,14.6667,14.7377,14.4539,14.5564,3987900
2013-01-09,14.8795,14.9741,14.6825,14.7534,3790500
2013-01-10,14.9426,15.1081,14.8086,15.0371,3564100
2013-01-11,15.2184,15.2263,15.0293,15.2027,3116600
2013-01-14,15.1002,15.1632,15.0371,15.1475,2585500
2013-01-15,14.8401,15.0687,14.7534,15.0293,4862700
2013-01-16,14.6273,14.8086,14.6116,14.8007,3232900
2013-01-17,14.8795,14.9741,14.7534,14.9032,1591000
2013-01-18,14.9189,14.9583,14.8007,14.9426,1745100
2013-01-22,14.8401,14.9977,14.7928,14.9741,4514200
2013-01-23,14.8007,14.9032,14.7298,14.8401,2820000
2013-01-24,14.785,14.9347,14.7613,14.8716,2259400
2013-01-25,15.0056,15.0529,14.9032,15.0529,1534900
2013-01-28,15.2105,15.2105,15.0529,15.1002,2311100
2013-01-29,14.785,14.9741,14.785,14.9347,1715400
2013-01-30,14.8165,15.0293,14.8086,14.9977,2330600
2013-01-31,14.8086,15.1711,14.785,15.1002,3236700
2013-02-01,14.9347,14.9583,14.8007,14.8795,3406900
2013-02-04,14.6194,14.6431,14.3988,14.4224,3778800
2013-02-05,14.5328,14.6825,14.517,14.5958,3092200
2013-02-06,14.3909,14.6194,14.3515,14.6037,2739100
2013-02-07,14.5879,14.6194,14.3594,14.5091,2006500
2013-02-08,14.848,14.9189,14.8007,14.8559,1907900
2013-02-11,14.9032,14.9032,14.7298,14.8401,1289800
2013-02-12,15.8568,16.2351,15.8095,16.1957,9677900
2013-02-13,16.0696,16.1405,15.8568,15.9198,3969200
2013-02-14,15.4943,15.707,15.4627,15.6676,3546600
2013-02-15,15.7228,15.7937,15.5809,15.6519,1918000
2013-02-19,15.8016,15.8568,15.7307,15.7701,1910400
2013-02-20,15.6384,15.6623,15.2956,15.3275,2895900
2013-02-21,15.0884,15.0964,14.8652,14.929,2837700
2013-02-22,15.0007,15.0326,14.8572,15.0007,3243400
2013-02-25,15.2079,15.2558,14.4348,14.4587,5155000
2013-02-26,14.4507,14.5065,14.2435,14.4268,4549600
2013-02-27,14.387,14.7775,14.3631,14.7297,4063600
2013-02-28,14.7616,14.9848,14.7536,14.7855,2933600
2013-03-01,14.1638,14.5703,14.108,14.4986,2728900
2013-03-04,14.379,14.6101,14.3073,14.5783,1238500
2013-03-05,14.6978,14.8413,14.6739,14.6898,4331300
2013-03-06,14.6659,14.7058,14.4507,14.6659,5039600
2013-03-07,14.8572,15.0007,14.8413,14.9927,10155600
2013-03-08,15.184,15.2398,15.0804,15.184,10521000
2013-03-11,14.8174,14.9768,14.7297,14.9688,5203400
2013-03-12,15.0166,15.0724,14.8174,14.8732,5146400
2013-03-13,14.8413,15.0326,14.7855,14.9848,2316100
2013-03-14,15.192,15.3913,15.1681,15.3833,3151100
2013-03-15,15.4789,15.5268,15.3116,15.3275,5658100
2013-03-18,14.7456,14.8652,14.642,14.7058,3984000
2013-03-19,14.7297,14.7536,14.2435,14.3471,5135900
2013-03-20,14.4507,14.5065,14.1957,14.3073,3051900
2013-03-21,14.2913,14.3551,14.116,14.1797,2873200
2013-03-22,14.379,14.4109,14.2036,14.2833,2927200
2013-03-25,14.3949,14.3949,13.4863,13.7653,7722900
2013-03-26,13.7573,13.9566,13.7334,13.9326,2650500
2013-03-27,13.7413,14.0123,13.7015,13.9406,2387600
2013-03-28,14.2196,14.2355,14.0761,14.1558,2499400
2013-04-01,14.108,14.1957,13.9486,13.9964,1685800
2013-04-02,14.2833,14.4029,14.2355,14.2913,2797100
2013-04-03,14.1718,14.2196,13.829,13.8609,2836000
2013-04-04,13.8529,13.9805,13.7573,13.9167,1718900
2013-04-05,13.4783,13.8689,13.3906,13.837,3083300
2013-04-08,13.6377,13.6776,13.4783,13.6696,1903000
2013-04-09,13.9486,14.1478,13.8768,14.0681,2672600
2013-04-10,14.5304,14.7855,14.4428,14.642,4168800
2013-04-11,14.9608,15.0884,14.8174,14.8732,4035100
2013-04-12,14.658,14.7616,14.5543,14.7456,1450300
2013-04-15,14.5464,14.6181,14.1957,14.2116,2585200
2013-04-16,14.5703,14.642,14.379,14.6341,2797000
2013-04-17,14.2833,14.3312,13.9725,14.1877,2870000
2013-04-18,13.9645,13.9884,13.7174,13.8131,2806100
2013-04-19,14.0123,14.0761,13.9167,14.0602,3573400
2013-04-22,14.2833,14.3312,14.0761,14.2913,2182900
2013-04-23,14.5783,14.658,14.4029,14.6022,2795600
2013-04-24,14.4826,14.5464,14.3232,14.4109,4030600
2013-04-25,14.4986,14.5703,14.371,14.4188,2034700
2013-04-26,14.4029,14.4667,14.3073,14.4428,2214900
2013-04-29,14.4109,14.4348,14.2116,14.2435,5228800
2013-04-30,14.3312,14.387,14.1558,14.3312,3430500
2013-05-01,14.4527,14.4847,14.2688,14.3008,2510300
2013-05-02,14.2848,14.4847,14.2448,14.4607,1963100
2013-05-03,14.7567,14.9566,14.7487,14.8526,3359100
2013-05-06,14.8686,15.0366,14.8526,14.9486,1997400
2013-05-07,15.3885,15.4205,15.2126,15.2366,3496800
2013-05-08,15.2526,15.4525,15.2366,15.4285,2167700
2013-05-09,15.5005,15.5325,15.2526,15.2926,3639500
2013-05-10,15.4845,15.5805,15.4045,15.5805,2471300
2013-05-13,15.2766,15.3725,15.2206,15.3725,1567300
2013-05-14,15.1726,15.3805,15.1566,15.3725,1750200
2013-05-15,15.5565,15.6285,15.5165,15.6045,1989100
2013-05-16,15.7404,15.7804,15.5725,15.6125,1780300
2013-05-17,15.7964,16.0764,15.7404,16.0204,2706600
2013-05-20,15.8604,15.9644,15.8284,15.9404,1860800
2013-05-21,15.6685,15.7804,15.5965,15.7165,1983400
2013-05-22,15.9564,16.3483,15.7005,15.7964,5435100
2013-05-23,15.4685,15.6685,15.3405,15.5805,3845200
2013-05-24,15.4685,15.4925,15.3085,15.4845,2821800
2013-05-28,15.9004,15.9084,15.6045,15.7085,3287300
2013-05-29,15.5645,15.5965,15.4525,15.5645,3693500
2013-05-30,15.6045,15.7804,15.5965,15.6925,3352200
2013-05-31,15.6125,15.7005,15.3485,15.3485,2727300
2013-06-03,15.5485,15.7085,15.4205,15.6605,3616300
2013-06-04,15.6445,15.7484,15.4205,15.5085,2605000
2013-06-05,15.5965,15.6205,15.2686,15.3165,5645500
2013-06-06,15.1966,15.2206,14.9406,15.1966,4416600
2013-06-07,15.2206,15.3565,15.1006,15.3405,3116100
2013-06-10,15.4205,15.4365,15.2206,15.3645,2543800
2013-06-11,14.9726,15.1806,14.9006,15.0046,4878700
2013-06-12,14.9806,14.9966,14.6367,14.6687,3124900
2013-06-13,14.7807,15.1086,14.7167,15.0926,2562000
2013-06-14,14.8766,15.0366,14.7487,14.8047,1677300
2013-06-17,14.9166,15.0366,14.7247,14.8367,1769400
2013-06-18,15.1406,15.1806,14.9726,15.0046,1672900
2013-06-19,15.0766,15.2126,14.7487,14.7487,2461100
2013-06-20,14.4048,14.4447,14.0688,14.1248,4298900
2013-06-21,14.1328,14.1488,13.7649,14.0128,2446600
2013-06-24,13.7649,13.9968,13.6769,13.8369,2815400
2013-06-25,14.0048,14.1328,13.8529,14.0848,2508500
2013-06-26,14.2848,14.3168,14.1168,14.1968,1541200
2013-06-27,13.9649,14.1248,13.8849,13.9968,3046800
2013-06-28,13.5569,13.7489,13.493,13.6929,5098000
2013-07-01,13.8609,14.0048,13.7649,13.8049,2908000
2013-07-02,13.6129,13.8049,13.517,13.6209,4398900
2013-07-03,13.413,13.8129,13.389,13.7649,1579800
2013-07-05,14.0048,14.0848,13.8209,14.0448,2454900
2013-07-08,14.2928,14.3728,14.1568,14.2368,2368200
2013-07-09,14.4048,14.4127,14.2128,14.4048,1718700
2013-07-10,14.4207,14.5327,14.2928,14.4447,2534300
2013-07-11,14.6687,14.8047,14.5407,14.7967,2145200
2013-07-12,14.5327,14.8047,14.4847,14.8047,2119600
2013-07-15,14.9406,14.9806,14.8686,14.9726,1344900
2013-07-16,15.0126,15.0206,14.8447,14.9086,1393700
2013-07-17,15.1486,15.1806,14.9886,15.1006,1276300
2013-07-18,15.3725,15.5165,15.3645,15.4605,2952300
2013-07-19,15.6205,15.6205,15.4925,15.5565,1953100
2013-07-22,15.8524,15.9324,15.8204,15.8604,2232700
2013-07-23,15.9564,15.9804,15.7644,15.8444,1445800
2013-07-24,15.7165,15.7484,15.6045,15.7005,1935400
2013-07-25,15.6525,15.9324,15.6045,15.9164,2409500
2013-07-26,15.7245,15.7884,15.4445,15.7245,5088700
2013-07-29,15.2606,15.3165,14.9006,15.2286,4238200
2013-07-30,14.1248,14.2528,14.0528,14.1728,6149100
2013-07-31,14.0528,14.1408,13.9089,13.9808,3979800
2013-08-01,14.0928,14.1888,14.0368,14.1648,3090000
2013-08-02,13.8369,14.0368,13.8049,13.9728,2698600
2013-08-05,13.9808,14.0208,13.8529,13.9649,1491200
2013-08-06,13.9888,14.0128,13.8769,13.9169,1981800
2013-08-07,14.1101,14.1583,13.9576,13.9897,1830800
2013-08-08,14.1904,14.4472,14.1663,14.4151,2907600
2013-08-09,14.1824,14.4071,14.1824,14.3509,1945700
2013-08-12,14.2064,14.2626,14.0941,14.1904,2742200
2013-08-13,14.086,14.2145,14.0218,14.2145,1678800
2013-08-14,14.2225,14.2867,14.1743,14.2225,1488700
2013-08-15,14.2145,14.2546,14.078,14.2466,1435800
2013-08-16,14.2867,14.4874,14.2626,14.4633,1953300
2013-08-19,14.5435,14.5837,14.3268,14.3509,2394000
2013-08-20,14.2225,14.4472,14.2064,14.375,1543900
2013-08-21,14.2706,14.4151,14.1422,14.2466,2082800
2013-08-22,14.2787,14.3188,14.1743,14.2546,1251700
2013-08-23,14.4312,14.4312,14.2706,14.4071,1947300
2013-08-26,14.3028,14.4151,14.2466,14.2626,1155400
2013-08-27,13.9737,14.0459,13.781,13.781,2540400
2013-08-28,14.0459,14.2385,14.0459,14.1422,2588300
2013-08-29,14.0459,14.2064,14.0459,14.078,972200
2013-08-30,14.078,14.1101,13.9656,14.0218,1126300
2013-09-03,14.2546,14.2947,14.1021,14.2145,1226200
2013-09-04,14.3188,14.5917,14.2947,14.5917,3416500
2013-09-05,14.8164,14.8967,14.7763,14.8325,2017800
2013-09-06,14.9208,14.9368,14.688,14.8566,1851500
2013-09-09,15.001,15.2097,14.993,15.1776,2083500
2013-09-10,15.4425,15.4666,15.3783,15.4666,2237400
2013-09-11,15.4345,15.5147,15.3622,15.4906,1464400
2013-09-12,15.5067,15.5709,15.4425,15.4746,2004400
2013-09-13,15.3542,15.4505,15.2739,15.4264,1948100
2013-09-16,15.6672,15.7154,15.5548,15.5709,2298200
2013-09-17,15.1214,15.3141,15.0973,15.298,3428800
2013-09-18,15.3381,15.8037,15.2418,15.7234,3483700
2013-09-19,14.4633,14.4874,14.2947,14.3509,3686200
2013-09-20,14.062,14.078,14.0058,14.0058,2799700
2013-09-23,13.7008,13.7489,13.6446,13.7249,3301200
2013-09-24,13.9897,14.062,13.8292,13.9335,3562500
2013-09-25,14.0459,14.1101,13.8774,13.9255,4355600
2013-09-26,13.7008,13.8774,13.7008,13.8453,1961900
2013-09-27,13.6767,13.781,13.6285,13.757,2236000
2013-09-30,13.6607,13.8372,13.6285,13.6767,2303100
2013-10-01,13.9817,14.1021,13.9416,13.9817,3542200
2013-10-02,14.1904,14.2225,14.0539,14.2145,3295600
2013-10-03,14.2305,14.2546,14.0539,14.1422,2233900
2013-10-04,13.9817,14.062,13.9255,14.0299,1776100
2013-10-07,13.9255,14.086,13.9014,14.0299,1538800
2013-10-08,13.8854,13.9095,13.6928,13.7008,1898500
2013-10-09,13.8212,13.8533,13.6045,13.781,1780700
2013-10-10,13.9576,14.2225,13.9576,14.2145,2234200
2013-10-11,14.2867,14.3268,14.1904,14.3268,2165700
2013-10-14,14.1503,14.3429,14.1342,14.3188,1179500
2013-10-15,14.3108,14.3509,14.2546,14.2867,1389200
2013-10-16,14.4713,14.5837,14.4552,14.5114,2680300
2013-10-17,14.2947,14.4874,14.2466,14.4713,2279600
2013-10-18,14.3509,14.4552,14.3028,14.367,2652200
2013-10-21,14.2064,14.2706,14.1663,14.2546,4321000
2013-10-22,14.1984,14.2626,14.1503,14.2225,2118800
2013-10-23,13.8854,13.9576,13.8212,13.8934,1894700
2013-10-24,13.9255,13.9255,13.781,13.8693,2845500
2013-10-25,13.9656,13.9897,13.8613,13.9656,1504500
2013-10-28,13.6767,13.6928,13.5242,13.6205,2849000
2013-10-29,13.7249,13.757,13.6285,13.7489,1338800
2013-10-30,13.9737,14.0299,13.7088,13.781,3682200
2013-10-31,13.7168,13.7409,13.4841,13.4921,2921100
2013-11-01,13.2272,13.2593,13.0025,13.1389,2698700
2013-11-04,13.163,13.1791,13.0426,13.1389,1435500
2013-11-05,12.7697,12.8901,12.7055,12.8741,3103800
2013-11-06,13.2066,13.2791,13.1502,13.1986,1999700
2013-11-07,13.2308,13.2711,12.9649,12.9729,1582100
2013-11-08,12.9568,13.263,12.9568,13.263,3121300
2013-11-11,13.2388,13.3033,13.1986,13.2711,1253900
2013-11-12,13.1019,13.1986,13.0696,13.1099,1286300
2013-11-13,12.7876,13.0696,12.7796,13.0616,3472800
2013-11-14,12.9649,13.0455,12.9327,13.0293,3293000
2013-11-15,12.9729,13.0132,12.9165,13.0132,1685000
2013-11-18,13.0858,13.1502,12.9971,13.0132,2705600
2013-11-19,12.9971,13.1341,12.9568,13.0293,1971300
2013-11-20,13.2066,13.2872,13.0696,13.118,2470700
2013-11-21,13.3678,13.5209,13.3517,13.5128,2637800
2013-11-22,13.4886,13.5289,13.4161,13.5048,1515600
2013-11-25,13.5048,13.5531,13.4564,13.4564,1652000
2013-11-26,13.6498,13.6981,13.5773,13.6256,3186400
2013-11-27,13.7787,13.8835,13.7626,13.8432,3962700
2013-11-29,14.3911,14.4072,14.3025,14.3266,7996900
2013-12-02,14.2783,14.3428,14.1574,14.1655,2181400
2013-12-03,14.1897,14.2058,14.0366,14.0688,1919100
2013-12-04,13.819,14.0043,13.7787,13.9157,1980400
2013-12-05,13.9399,13.964,13.7465,13.8271,1760600
2013-12-06,14.1091,14.1171,13.9963,14.0769,1265900
2013-12-09,14.0446,14.1413,14.0124,14.0366,1135700
2013-12-10,14.0285,14.101,13.9721,13.9721,1450200
2013-12-11,13.9157,13.9318,13.6498,13.6578,2582700
2013-12-12,13.4645,13.5048,13.3517,13.4242,2868500
2013-12-13,13.3436,13.3517,13.2147,13.2791,2221700
2013-12-16,13.4645,13.5692,13.4161,13.4806,4074500
2013-12-17,13.3275,13.3355,13.1905,13.2227,3363100
2013-12-18,13.3758,13.5773,13.2388,13.5692,2190100
2013-12-19,13.5289,13.7062,13.5289,13.682,2686500
2013-12-20,13.6981,13.7707,13.6981,13.7384,1477100
2013-12-23,13.9318,14.0527,13.8996,14.0446,3301300
2013-12-24,14.0366,14.2783,14.0366,14.2702,1794100
2013-12-26,14.3025,14.375,14.2541,14.3589,2763200
2013-12-27,14.3992,14.5442,14.3428,14.5281,4029400
2013-12-30,14.4314,14.5523,14.4233,14.4878,1679200
2013-12-31,14.52,14.6409,14.52,14.6087,1279700
2014-01-02,14.5845,14.5845,14.383,14.4556,1920800
2014-01-03,14.4717,14.5925,14.4153,14.52,1230900
2014-01-06,14.7054,14.7859,14.6651,14.6812,1672700
2014-01-07,14.939,14.9551,14.8182,14.8665,3337000
2014-01-08,15.0841,15.213,14.9874,15.1485,3581400
2014-01-09,15.3339,15.35,15.1002,15.2291,2603400
2014-01-10,15.1485,15.213,15.0599,15.1969,1518800
2014-01-13,15.2855,15.4628,15.221,15.2452,2442500
2014-01-14,15.495,15.5514,15.4386,15.5192,2083100
2014-01-15,15.6562,15.7851,15.6239,15.777,2082700
2014-01-16,15.5111,15.5192,15.2936,15.4467,2280100
2014-01-17,15.4225,15.4306,15.2533,15.3016,1855100
2014-01-21,15.1082,15.1163,14.931,15.0518,2106500
2014-01-22,14.9713,15.0357,14.9149,15.0196,1572500
2014-01-23,15.1969,15.1969,14.9471,15.0599,1726900
2014-01-24,14.7376,14.7537,14.4394,14.4556,2600200
2014-01-27,14.5845,14.6087,14.2783,14.383,2245000
2014-01-28,14.657,14.7618,14.6409,14.7618,1487600
2014-01-29,14.4314,14.7456,14.4314,14.6328,1839000
2014-01-30,14.657,14.794,14.5442,14.7295,1348500
2014-01-31,14.3428,14.5523,14.2864,14.4233,1975900
2014-02-03,14.2138,14.2622,13.8835,13.8915,2585400
2014-02-04,13.9802,14.0688,13.9076,14.0446,2505400
2014-02-05,14.0446,14.1413,13.9882,14.0285,1374100
2014-02-06,14.1091,14.3992,14.101,14.3992,1687800
2014-02-07,14.4556,14.5442,14.3266,14.5442,1329000
2014-02-10,14.6248,14.6812,14.5684,14.6731,1539100
2014-02-11,13.964,14.2138,13.964,14.1816,4065900
2014-02-12,14.1252,14.1333,13.956,14.0285,3084300
2014-02-13,13.6981,13.9721,13.5934,13.9238,5285800
2014-02-14,13.7626,13.8109,13.7143,13.7465,4427800
2014-02-18,14.093,14.1897,14.0688,14.1735,2120900
2014-02-19,14.0634,14.0797,13.8919,13.9082,1675100
2014-02-20,13.9409,14.0307,13.8592,13.9899,1347900
2014-02-21,14.0471,14.1369,13.9981,14.0144,1219800
2014-02-24,14.0144,14.2349,13.9899,14.1287,1358800
2014-02-25,14.0389,14.1532,13.9736,14.0634,1794000
2014-02-26,13.8674,13.9001,13.7857,13.8592,3145600
2014-02-27,13.8429,13.9572,13.7776,13.9327,1939600
2014-02-28,13.8511,13.9817,13.7939,13.8837,3506800
2014-03-03,13.6387,13.8511,13.5407,13.6224,3128600
2014-03-04,13.9164,13.9409,13.8184,13.8919,1979700
2014-03-05,13.8102,13.9001,13.7857,13.8674,1883700
2014-03-06,13.9082,13.9654,13.8919,13.9409,2048100
2014-03-07,13.8429,13.8592,13.5979,13.7122,3912800
2014-03-10,13.2957,13.361,13.165,13.3039,4396200
2014-03-11,12.8629,13.0099,12.8139,12.8465,5934800
2014-03-12,12.7077,12.8057,12.6669,12.7485,4218900
2014-03-13,13.0834,13.0915,12.7485,12.7975,3829300
2014-03-14,12.5199,12.7159,12.5117,12.626,5753500
2014-03-17,12.6505,12.7485,12.6097,12.6914,3896500
2014-03-18,12.7649,12.9527,12.7649,12.9445,4291800
2014-03-19,13.1242,13.2222,13.018,13.0834,4021300
2014-03-20,12.8629,12.9935,12.8547,12.9282,2915600
2014-03-21,12.822,12.8629,12.6995,12.7485,4853400
2014-03-24,12.7894,12.8139,12.6587,12.773,2869900
2014-03-25,12.822,12.92,12.7975,12.8629,2141800
2014-03-26,12.773,12.822,12.6097,12.6179,2999500
2014-03-27,12.5934,12.6505,12.5199,12.5852,3096400
2014-03-28,12.6669,12.7159,12.5934,12.6424,1542000
2014-03-31,12.6914,12.8384,12.6505,12.822,3530500
2014-04-01,12.9609,12.9935,12.9119,12.9772,6028900
2014-04-02,13.1487,13.3529,13.1487,13.3365,3610000
2014-04-03,13.3284,13.3774,13.2059,13.2549,3298000
2014-04-04,13.4672,13.5489,13.312,13.3284,2884400
2014-04-07,13.263,13.2794,13.067,13.0915,1948000
2014-04-08,12.9772,13.1487,12.92,13.1405,2453300
2014-04-09,13.1569,13.214,13.0589,13.214,3799500
2014-04-10,13.2385,13.263,13.0017,13.018,1932000
2014-04-11,12.92,12.9609,12.7812,12.8384,4203200
2014-04-14,12.9364,13.0344,12.8384,12.9854,2424100
2014-04-15,12.9282,12.9445,12.7077,12.8465,1642500
2014-04-16,13.0262,13.1487,12.9935,13.1242,1837300
2014-04-17,13.5816,13.6551,13.5244,13.6061,3764900
2014-04-21,13.5897,13.5979,13.4917,13.5734,2152000
2014-04-22,13.6142,13.6632,13.5897,13.6387,1682500
2014-04-23,13.5979,13.7612,13.5489,13.7286,1820800
2014-04-24,13.8429,13.8837,13.7204,13.8266,1949800
2014-04-25,13.7857,13.8021,13.6387,13.7122,1317900
2014-04-28,13.7286,13.8021,13.5816,13.6224,3280900
2014-04-29,13.7612,13.8592,13.6877,13.8102,2505700
2014-04-30,13.8511,13.9817,13.8429,13.9736,1974000
2014-05-01,14.1287,14.2104,14.0797,14.1859,2468700
2014-05-02,14.1614,14.2676,14.1451,14.1941,2154200
2014-05-05,14.1206,14.1287,13.9572,14.1124,2691500
2014-05-06,13.6714,13.6959,13.4835,13.5407,4504000
2014-05-07,13.3937,13.5244,13.3937,13.4835,2735800
2014-05-08,14.3656,14.6187,14.3574,14.4799,8221600
2014-05-09,14.3656,14.3819,14.2267,14.3247,2367100
2014-05-12,14.0797,14.1451,14.0716,14.1042,1922700
2014-05-13,13.9736,14.0716,13.9001,13.9981,3057800
2014-05-14,13.7595,13.8825,13.7349,13.7431,1858600
2014-05-15,13.7513,13.7759,13.4643,13.5381,1984000
2014-05-16,13.3823,13.4151,13.3003,13.4151,1836400
2014-05-19,13.1035,13.2675,13.0953,13.2511,2165000
2014-05-20,13.1609,13.2511,13.1035,13.1855,1514600
2014-05-21,13.4315,13.4971,13.3741,13.4479,2114900
2014-05-22,13.4315,13.4889,13.4069,13.4889,1059100
2014-05-23,13.5791,13.6775,13.5709,13.6037,1483900
2014-05-27,13.6939,13.7103,13.4725,13.4725,1719200
2014-05-28,13.4643,13.4889,13.3741,13.4233,1609700
2014-05-29,13.4561,13.5053,13.4479,13.5053,948000
2014-05-30,13.4725,13.5955,13.4561,13.5463,2157500
2014-06-02,13.6119,13.6119,13.4889,13.5217,1331800
2014-06-03,13.3413,13.4233,13.3413,13.4151,939500
2014-06-04,13.2921,13.3495,13.2347,13.3085,2011200
2014-06-05,13.3741,13.3987,13.1117,13.2757,2549300
2014-06-06,13.3987,13.4397,13.3659,13.4315,1743600
2014-06-09,13.4479,13.5381,13.4479,13.5381,1423800
2014-06-10,13.4479,13.4643,13.3577,13.4151,1169100
2014-06-11,13.2921,13.3577,13.2347,13.2675,1095600
2014-06-12,13.2839,13.3003,13.1855,13.2511,1107000
2014-06-13,13.2921,13.3331,13.2511,13.2921,1103200
2014-06-16,13.2675,13.3003,13.1609,13.2265,1579500
2014-06-17,13.1281,13.2347,13.1199,13.2183,942900
2014-06-18,13.1363,13.3003,13.1199,13.3003,1591600
2014-06-19,13.3331,13.3823,13.2265,13.2757,2143700
2014-06-20,13.1937,13.2265,13.1117,13.1363,1528000
2014-06-23,13.1035,13.2511,13.0707,13.2101,2536900
2014-06-24,13.0543,13.1117,12.9641,12.9887,3201400
2014-06-25,12.9149,12.9559,12.8411,12.8821,4159200
2014-06-26,11.8407,12.2179,11.7915,11.9309,28263400
2014-06-27,12.0457,12.1933,12.0293,12.1687,5818900
2014-06-30,12.0047,12.0457,11.9227,11.9801,11144700
2014-07-01,12.1523,12.2261,12.1277,12.1687,6313600
2014-07-02,12.2589,12.3491,12.2343,12.2507,3025300
2014-07-03,12.3409,12.4229,12.3245,12.3901,2819300
2014-07-07,12.2261,12.2753,12.1605,12.2589,2734900
2014-07-08,12.0949,12.1113,12.0047,12.0539,7986300
2014-07-09,11.9227,12.0047,11.8899,11.9801,3392100
2014-07-10,11.4635,11.7751,11.4471,11.7587,4456900
2014-07-11,11.7587,11.7915,11.6849,11.6931,6643700
2014-07-14,11.8981,11.9063,11.7997,11.8243,2720500
2014-07-15,12.0293,12.0621,11.8899,11.9719,2270200
2014-07-16,12.2671,12.2917,12.1523,12.1687,4340600
2014-07-17,11.9637,12.0703,11.7669,11.8079,3546400
2014-07-18,11.8653,11.9637,11.8161,11.8899,2979300
2014-07-21,11.8161,11.8899,11.7587,11.8735,1503700
