Month,Dept,Weekly_Sales,CPI,Unemployment
7.0,5,20997.72,136.3722893,8.433
7.0,87,13350.75,136.3722893,8.433
7.0,2,58499.47,136.3722893,8.433
7.0,10,22117.36,136.3722893,8.433
7.0,90,20120.12,136.3722893,8.433
7.0,79,18126.03,136.3722893,8.433
7.0,22,13151.11,136.3722893,8.433
7.0,95,75832.98,136.3722893,8.433
7.0,8,40057.29,136.3722893,8.433
7.0,13,38527.37,136.3722893,8.433
7.0,16,49734.91,136.3722893,8.433
7.0,11,41125.52,136.3722893,8.433
7.0,34,25742.28,136.3722893,8.433
7.0,40,56782.44,136.3722893,8.433
7.0,74,19897.95,136.3722893,8.433
7.0,17,16335.02,136.3722893,8.433
7.0,9,34184.91,136.3722893,8.433
7.0,92,47078.42,136.3722893,8.433
7.0,91,22019.99,136.3722893,8.433
7.0,81,14569.53,136.3722893,8.433
7.0,67,10316.83,136.3722893,8.433
7.0,7,36720.88,136.3722893,8.433
7.0,55,10772.44,136.3722893,8.433
7.0,82,15210.11,136.3722893,8.433
7.0,14,17528.61,136.3722893,8.433
7.0,72,56414.19,136.3722893,8.433
7.0,22,11131.68,136.3962643,8.433
7.0,10,21363.6,136.3962643,8.433
7.0,16,49367.36,136.3962643,8.433
7.0,4,34077.22,136.3962643,8.433
7.0,13,37040.7,136.3962643,8.433
7.0,1,12152.32,136.3962643,8.433
7.0,2,56094.82,136.3962643,8.433
7.0,17,12643.82,136.3962643,8.433
7.0,74,20252.29,136.3962643,8.433
7.0,46,25866.19,136.3962643,8.433
7.0,87,11392.18,136.3962643,8.433
7.0,5,22079.78,136.3962643,8.433
7.0,95,69672.06,136.3962643,8.433
7.0,34,26582.68,136.3962643,8.433
7.0,8,35270.98,136.3962643,8.433
7.0,38,59703.85,136.3962643,8.433
7.0,14,15552.89,136.3962643,8.433
7.0,3,11311.96,136.3962643,8.433
7.0,90,19044.19,136.3962643,8.433
7.0,81,13194.74,136.3962643,8.433
7.0,92,43546.18,136.3962643,8.433
7.0,79,18338.08,136.3962643,8.433
7.0,91,22120.8,136.3962643,8.433
7.0,72,53670.02,136.3962643,8.433
7.0,9,32719.07,136.3962643,8.433
7.0,82,15730.42,136.3962643,8.433
7.0,11,72280.15,136.3962643,8.433
7.0,7,36729.83,136.3962643,8.433
7.0,23,35444.2,136.3962643,8.433
7.0,40,54826.46,136.3962643,8.433
7.0,16,27629.83,136.4179827,8.433
7.0,1,11675.23,136.4179827,8.433
7.0,10,21214.02,136.4179827,8.433
7.0,92,40746.43,136.4179827,8.433
7.0,2,57206.8,136.4179827,8.433
7.0,13,39362.15,136.4179827,8.433
7.0,74,21379.9,136.4179827,8.433
7.0,81,12178.8,136.4179827,8.433
7.0,95,59172.57,136.4179827,8.433
7.0,34,22763.5,136.4179827,8.433
7.0,38,63071.51,136.4179827,8.433
7.0,3,17793.39,136.4179827,8.433
7.0,8,34854.25,136.4179827,8.433
7.0,79,17000.15,136.4179827,8.433
7.0,14,15049.47,136.4179827,8.433
7.0,17,14459.07,136.4179827,8.433
7.0,90,18090.0,136.4179827,8.433
7.0,22,12626.8,136.4179827,8.433
7.0,46,21219.4,136.4179827,8.433
7.0,91,20417.94,136.4179827,8.433
7.0,72,55873.32,136.4179827,8.433
7.0,40,55424.16,136.4179827,8.433
7.0,4,30711.9,136.4179827,8.433
7.0,87,13941.07,136.4179827,8.433
7.0,9,27064.78,136.4179827,8.433
7.0,11,26288.16,136.4179827,8.433
7.0,82,14367.86,136.4179827,8.433
7.0,7,25906.17,136.4179827,8.433
7.0,23,30969.02,136.4179827,8.433
7.0,5,19569.87,136.4179827,8.433
7.0,38,57075.4,136.4366924,8.433
7.0,16,29864.71,136.4366924,8.433
7.0,74,19643.98,136.4366924,8.433
7.0,8,36424.03,136.4366924,8.433
7.0,10,20584.22,136.4366924,8.433
7.0,2,56597.16,136.4366924,8.433
7.0,17,13384.68,136.4366924,8.433
7.0,81,13064.21,136.4366924,8.433
7.0,92,43856.9,136.4366924,8.433
7.0,13,39113.89,136.4366924,8.433
7.0,46,20735.56,136.4366924,8.433
7.0,90,19221.0,136.4366924,8.433
7.0,4,30615.11,136.4366924,8.433
7.0,1,12594.13,136.4366924,8.433
7.0,72,46520.58,136.4366924,8.433
7.0,22,11650.39,136.4366924,8.433
7.0,79,17783.78,136.4366924,8.433
7.0,34,23543.5,136.4366924,8.433
7.0,95,60302.32,136.4366924,8.433
7.0,11,19980.82,136.4366924,8.433
7.0,23,29065.2,136.4366924,8.433
7.0,3,18464.51,136.4366924,8.433
7.0,14,14079.93,136.4366924,8.433
7.0,40,53591.48,136.4366924,8.433
7.0,7,27023.9,136.4366924,8.433
7.0,82,14754.97,136.4366924,8.433
7.0,87,14501.44,136.4366924,8.433
7.0,9,28480.09,136.4366924,8.433
7.0,91,21280.92,136.4366924,8.433
7.0,5,20113.05,136.4366924,8.433
7.0,16,27334.47,136.4554021,8.433
7.0,46,20548.61,136.4554021,8.433
7.0,81,12860.58,136.4554021,8.433
7.0,72,61262.13,136.4554021,8.433
7.0,79,17122.16,136.4554021,8.433
7.0,90,18695.66,136.4554021,8.433
7.0,74,20280.12,136.4554021,8.433
7.0,10,19678.31,136.4554021,8.433
7.0,17,13073.81,136.4554021,8.433
7.0,11,11438.44,136.4554021,8.433
7.0,92,40942.79,136.4554021,8.433
7.0,2,56120.39,136.4554021,8.433
7.0,22,12193.29,136.4554021,8.433
7.0,40,52200.89,136.4554021,8.433
7.0,38,66594.96,136.4554021,8.433
7.0,1,11846.33,136.4554021,8.433
7.0,8,36660.29,136.4554021,8.433
7.0,91,20503.37,136.4554021,8.433
7.0,95,59730.17,136.4554021,8.433
7.0,13,35669.21,136.4554021,8.433
7.0,14,14567.06,136.4554021,8.433
7.0,82,15442.87,136.4554021,8.433
7.0,5,18980.87,136.4554021,8.433
7.0,87,12730.62,136.4554021,8.433
7.0,4,30594.07,136.4554021,8.433
7.0,9,28311.42,136.4554021,8.433
7.0,3,26485.54,136.4554021,8.433
7.0,7,20991.09,136.4554021,8.433
7.0,23,28260.55,136.4554021,8.433
7.0,34,21658.0,136.4554021,8.433
8.0,2,58466.28,136.4741118,8.433
8.0,90,19356.29,136.4741118,8.433
8.0,16,27628.09,136.4741118,8.433
8.0,72,60796.63,136.4741118,8.433
8.0,82,14797.61,136.4741118,8.433
8.0,10,20235.67,136.4741118,8.433
8.0,11,10299.56,136.4741118,8.433
8.0,22,12486.07,136.4741118,8.433
8.0,79,18175.41,136.4741118,8.433
8.0,14,15607.82,136.4741118,8.433
8.0,91,22900.79,136.4741118,8.433
8.0,40,54386.14,136.4741118,8.433
8.0,8,36730.92,136.4741118,8.433
8.0,1,13126.31,136.4741118,8.433
8.0,4,32593.48,136.4741118,8.433
8.0,92,47271.05,136.4741118,8.433
8.0,17,14441.74,136.4741118,8.433
8.0,95,62804.15,136.4741118,8.433
8.0,74,23470.02,136.4741118,8.433
8.0,38,62224.45,136.4741118,8.433
8.0,5,18667.37,136.4741118,8.433
8.0,13,39282.71,136.4741118,8.433
8.0,87,14726.62,136.4741118,8.433
8.0,23,31226.22,136.4741118,8.433
8.0,46,21077.22,136.4741118,8.433
8.0,7,23987.4,136.4741118,8.433
8.0,3,29611.41,136.4741118,8.433
8.0,81,13600.42,136.4741118,8.433
8.0,34,19844.08,136.4741118,8.433
8.0,9,28246.57,136.4741118,8.433
8.0,16,23286.05,136.4928214,8.433
8.0,2,56093.15,136.4928214,8.433
8.0,90,18949.83,136.4928214,8.433
8.0,22,11249.14,136.4928214,8.433
8.0,87,13020.24,136.4928214,8.433
8.0,74,21616.33,136.4928214,8.433
8.0,91,21010.54,136.4928214,8.433
8.0,46,21769.56,136.4928214,8.433
8.0,95,58261.93,136.4928214,8.433
8.0,13,36729.45,136.4928214,8.433
8.0,55,10350.44,136.4928214,8.433
8.0,10,19521.15,136.4928214,8.433
8.0,1,12480.73,136.4928214,8.433
8.0,14,16759.5,136.4928214,8.433
8.0,40,53383.88,136.4928214,8.433
8.0,7,22576.79,136.4928214,8.433
8.0,81,12332.15,136.4928214,8.433
8.0,92,43419.84,136.4928214,8.433
8.0,72,56053.13,136.4928214,8.433
8.0,82,14289.89,136.4928214,8.433
8.0,11,12261.74,136.4928214,8.433
8.0,4,31302.82,136.4928214,8.433
8.0,8,37087.61,136.4928214,8.433
8.0,34,21214.0,136.4928214,8.433
8.0,38,69598.11,136.4928214,8.433
8.0,5,16962.19,136.4928214,8.433
8.0,23,25413.42,136.4928214,8.433
8.0,17,15097.46,136.4928214,8.433
8.0,67,10075.63,136.4928214,8.433
8.0,9,30273.14,136.4928214,8.433
8.0,79,16569.48,136.4928214,8.433
8.0,3,33909.82,136.4928214,8.433
8.0,24,10614.55,136.4928214,8.433
8.0,16,19774.86,136.5249182,8.433
8.0,2,59605.62,136.5249182,8.433
8.0,13,41636.87,136.5249182,8.433
8.0,14,19160.22,136.5249182,8.433
8.0,95,58367.82,136.5249182,8.433
8.0,90,19017.14,136.5249182,8.433
8.0,46,20841.21,136.5249182,8.433
8.0,87,14146.24,136.5249182,8.433
8.0,1,12362.87,136.5249182,8.433
8.0,23,30819.48,136.5249182,8.433
8.0,7,20878.46,136.5249182,8.433
8.0,22,10532.01,136.5249182,8.433
8.0,74,23803.63,136.5249182,8.433
8.0,33,10395.2,136.5249182,8.433
8.0,92,46005.84,136.5249182,8.433
8.0,40,54815.79,136.5249182,8.433
8.0,11,10385.86,136.5249182,8.433
8.0,91,21039.51,136.5249182,8.433
8.0,9,29372.07,136.5249182,8.433
8.0,8,37092.47,136.5249182,8.433
8.0,72,62797.03,136.5249182,8.433
8.0,4,31991.68,136.5249182,8.433
8.0,3,42921.4,136.5249182,8.433
8.0,81,12287.8,136.5249182,8.433
8.0,38,60745.92,136.5249182,8.433
8.0,82,15206.66,136.5249182,8.433
8.0,5,20016.13,136.5249182,8.433
8.0,10,18383.65,136.5249182,8.433
8.0,79,17024.83,136.5249182,8.433
8.0,34,19406.5,136.5249182,8.433
8.0,24,13157.18,136.5249182,8.433
8.0,17,17946.11,136.5249182,8.433
8.0,90,20869.81,136.557015,8.433
8.0,2,63273.02,136.557015,8.433
8.0,13,44430.48,136.557015,8.433
8.0,95,59011.77,136.557015,8.433
8.0,46,21659.1,136.557015,8.433
8.0,4,34208.92,136.557015,8.433
8.0,92,48029.88,136.557015,8.433
8.0,1,13799.38,136.557015,8.433
8.0,87,16087.35,136.557015,8.433
8.0,72,66778.48,136.557015,8.433
8.0,40,55677.36,136.557015,8.433
8.0,91,21024.82,136.557015,8.433
8.0,74,25638.34,136.557015,8.433
8.0,33,14868.37,136.557015,8.433
8.0,81,14048.55,136.557015,8.433
8.0,17,19442.27,136.557015,8.433
8.0,82,16401.49,136.557015,8.433
8.0,9,24997.43,136.557015,8.433
8.0,7,20144.47,136.557015,8.433
8.0,38,63805.73,136.557015,8.433
8.0,79,16344.24,136.557015,8.433
8.0,11,11990.36,136.557015,8.433
8.0,10,21828.48,136.557015,8.433
8.0,23,31418.13,136.557015,8.433
8.0,8,36905.54,136.557015,8.433
8.0,34,19232.76,136.557015,8.433
8.0,5,18570.1,136.557015,8.433
8.0,3,54482.64,136.557015,8.433
8.0,24,18184.7,136.557015,8.433
8.0,16,15070.61,136.557015,8.433
8.0,14,19489.75,136.557015,8.433
8.0,22,13780.2,136.557015,8.433
9.0,2,59327.38,136.5891118,8.433
9.0,92,54137.86,136.5891118,8.433
9.0,40,57424.17,136.5891118,8.433
9.0,95,69234.78,136.5891118,8.433
9.0,13,45945.27,136.5891118,8.433
9.0,90,22728.52,136.5891118,8.433
9.0,72,74795.25,136.5891118,8.433
9.0,46,21063.85,136.5891118,8.433
9.0,1,13854.22,136.5891118,8.433
9.0,4,36659.52,136.5891118,8.433
9.0,82,17317.42,136.5891118,8.433
9.0,16,17541.87,136.5891118,8.433
9.0,87,15724.1,136.5891118,8.433
9.0,74,23662.67,136.5891118,8.433
9.0,11,12796.22,136.5891118,8.433
9.0,25,10129.06,136.5891118,8.433
9.0,7,19618.79,136.5891118,8.433
9.0,22,11160.17,136.5891118,8.433
9.0,34,18646.0,136.5891118,8.433
9.0,91,23719.17,136.5891118,8.433
9.0,5,16219.48,136.5891118,8.433
9.0,38,66620.86,136.5891118,8.433
9.0,9,26624.31,136.5891118,8.433
9.0,23,28929.67,136.5891118,8.433
9.0,8,37450.86,136.5891118,8.433
9.0,79,18746.44,136.5891118,8.433
9.0,17,15621.91,136.5891118,8.433
9.0,81,15099.8,136.5891118,8.433
9.0,14,17741.58,136.5891118,8.433
9.0,24,10773.88,136.5891118,8.433
9.0,3,41479.63,136.5891118,8.433
9.0,10,20833.82,136.5891118,8.433
9.0,13,40061.03,136.6212085,8.433
9.0,92,46000.48,136.6212085,8.433
9.0,40,52789.74,136.6212085,8.433
9.0,4,32379.53,136.6212085,8.433
9.0,16,14802.29,136.6212085,8.433
9.0,1,15652.32,136.6212085,8.433
9.0,72,61732.11,136.6212085,8.433
9.0,34,18607.0,136.6212085,8.433
9.0,82,14456.0,136.6212085,8.433
9.0,7,20940.82,136.6212085,8.433
9.0,10,19954.54,136.6212085,8.433
9.0,74,22174.91,136.6212085,8.433
9.0,9,24556.79,136.6212085,8.433
9.0,22,11157.78,136.6212085,8.433
9.0,2,51511.36,136.6212085,8.433
9.0,87,13360.44,136.6212085,8.433
9.0,38,56462.02,136.6212085,8.433
9.0,95,55528.81,136.6212085,8.433
9.0,17,15461.52,136.6212085,8.433
9.0,23,22704.52,136.6212085,8.433
9.0,46,19070.85,136.6212085,8.433
9.0,90,20204.75,136.6212085,8.433
9.0,79,16681.99,136.6212085,8.433
9.0,81,12119.01,136.6212085,8.433
9.0,5,15095.57,136.6212085,8.433
9.0,8,37399.61,136.6212085,8.433
9.0,3,12886.65,136.6212085,8.433
9.0,91,20648.0,136.6212085,8.433
9.0,14,17555.91,136.6212085,8.433
9.0,1,16587.45,136.6338071,8.433
9.0,87,13100.94,136.6338071,8.433
9.0,40,53677.25,136.6338071,8.433
9.0,82,13819.83,136.6338071,8.433
9.0,9,20447.63,136.6338071,8.433
9.0,23,22218.96,136.6338071,8.433
9.0,2,49495.31,136.6338071,8.433
9.0,90,19718.43,136.6338071,8.433
9.0,7,19861.94,136.6338071,8.433
9.0,10,17181.9,136.6338071,8.433
9.0,72,59513.56,136.6338071,8.433
9.0,74,21355.95,136.6338071,8.433
9.0,38,72592.51,136.6338071,8.433
9.0,34,20467.5,136.6338071,8.433
9.0,5,16756.58,136.6338071,8.433
9.0,92,45257.6,136.6338071,8.433
9.0,13,38380.71,136.6338071,8.433
9.0,22,10239.55,136.6338071,8.433
9.0,79,16333.85,136.6338071,8.433
9.0,17,14204.77,136.6338071,8.433
9.0,8,36680.03,136.6338071,8.433
9.0,46,18234.2,136.6338071,8.433
9.0,95,53971.38,136.6338071,8.433
9.0,91,19802.32,136.6338071,8.433
9.0,4,29760.6,136.6338071,8.433
9.0,14,17885.9,136.6338071,8.433
9.0,81,12066.28,136.6338071,8.433
9.0,7,21447.13,136.6317821,8.433
9.0,5,18321.59,136.6317821,8.433
9.0,40,54694.52,136.6317821,8.433
9.0,90,19154.45,136.6317821,8.433
9.0,17,15523.97,136.6317821,8.433
9.0,82,14754.38,136.6317821,8.433
9.0,13,38516.28,136.6317821,8.433
9.0,10,18637.43,136.6317821,8.433
9.0,34,20182.5,136.6317821,8.433
9.0,38,68011.11,136.6317821,8.433
9.0,9,18643.92,136.6317821,8.433
9.0,23,25167.33,136.6317821,8.433
9.0,72,46456.09,136.6317821,8.433
9.0,74,18429.68,136.6317821,8.433
9.0,46,18813.85,136.6317821,8.433
9.0,92,45552.09,136.6317821,8.433
9.0,14,15687.99,136.6317821,8.433
9.0,95,55473.53,136.6317821,8.433
9.0,8,36158.87,136.6317821,8.433
9.0,81,12614.22,136.6317821,8.433
9.0,91,19806.84,136.6317821,8.433
9.0,4,28911.7,136.6317821,8.433
9.0,79,18622.7,136.6317821,8.433
9.0,87,14207.59,136.6317821,8.433
9.0,1,16569.82,136.6317821,8.433
9.0,2,49298.76,136.6317821,8.433
10.0,40,50734.4,136.6297571,8.572
10.0,82,14243.91,136.6297571,8.572
10.0,34,20296.5,136.6297571,8.572
10.0,2,50718.27,136.6297571,8.572
10.0,5,23083.77,136.6297571,8.572
10.0,9,19295.3,136.6297571,8.572
10.0,90,19875.69,136.6297571,8.572
10.0,74,19305.26,136.6297571,8.572
10.0,23,24358.88,136.6297571,8.572
10.0,7,20820.29,136.6297571,8.572
10.0,95,55986.63,136.6297571,8.572
10.0,13,40360.74,136.6297571,8.572
10.0,10,18773.52,136.6297571,8.572
10.0,72,52161.21,136.6297571,8.572
10.0,92,46502.74,136.6297571,8.572
10.0,14,16027.3,136.6297571,8.572
10.0,46,18016.8,136.6297571,8.572
10.0,8,36392.15,136.6297571,8.572
10.0,38,62571.49,136.6297571,8.572
10.0,91,20872.96,136.6297571,8.572
10.0,4,28414.18,136.6297571,8.572
10.0,81,12155.9,136.6297571,8.572
10.0,79,15559.8,136.6297571,8.572
10.0,17,15343.31,136.6297571,8.572
10.0,1,18034.73,136.6297571,8.572
10.0,87,14442.55,136.6297571,8.572
10.0,40,55556.31,136.6277321,8.572
10.0,82,17165.03,136.6277321,8.572
10.0,67,11655.86,136.6277321,8.572
10.0,11,12806.73,136.6277321,8.572
10.0,9,16969.74,136.6277321,8.572
10.0,25,11753.31,136.6277321,8.572
10.0,23,35127.05,136.6277321,8.572
10.0,7,20646.73,136.6277321,8.572
10.0,72,53806.53,136.6277321,8.572
10.0,74,19914.17,136.6277321,8.572
10.0,90,21411.0,136.6277321,8.572
10.0,5,21038.05,136.6277321,8.572
10.0,95,60347.34,136.6277321,8.572
10.0,13,44174.88,136.6277321,8.572
10.0,2,54262.78,136.6277321,8.572
10.0,24,10165.89,136.6277321,8.572
10.0,81,13108.82,136.6277321,8.572
10.0,17,16001.53,136.6277321,8.572
10.0,10,19995.67,136.6277321,8.572
10.0,22,13817.68,136.6277321,8.572
10.0,34,24347.5,136.6277321,8.572
10.0,46,20631.72,136.6277321,8.572
10.0,8,41084.53,136.6277321,8.572
10.0,26,11672.51,136.6277321,8.572
10.0,14,18540.57,136.6277321,8.572
10.0,18,13625.4,136.6277321,8.572
10.0,92,53571.67,136.6277321,8.572
10.0,1,23434.56,136.6277321,8.572
10.0,91,23269.91,136.6277321,8.572
10.0,87,14845.34,136.6277321,8.572
10.0,4,31540.09,136.6277321,8.572
10.0,38,58549.52,136.6277321,8.572
10.0,79,17908.91,136.6277321,8.572
10.0,40,55131.69,136.6401935,8.572
10.0,82,16344.84,136.6401935,8.572
10.0,67,11355.75,136.6401935,8.572
10.0,9,19505.29,136.6401935,8.572
10.0,11,11659.96,136.6401935,8.572
10.0,7,21688.37,136.6401935,8.572
10.0,23,28681.93,136.6401935,8.572
10.0,72,49418.67,136.6401935,8.572
10.0,13,38928.44,136.6401935,8.572
10.0,95,57025.55,136.6401935,8.572
10.0,2,48829.3,136.6401935,8.572
10.0,90,19712.79,136.6401935,8.572
10.0,22,12727.22,136.6401935,8.572
10.0,10,18741.13,136.6401935,8.572
10.0,17,16461.65,136.6401935,8.572
10.0,46,18924.03,136.6401935,8.572
10.0,74,18733.34,136.6401935,8.572
10.0,34,21138.5,136.6401935,8.572
10.0,92,50324.61,136.6401935,8.572
10.0,26,10001.13,136.6401935,8.572
10.0,81,11637.17,136.6401935,8.572
10.0,5,19260.8,136.6401935,8.572
10.0,18,14657.02,136.6401935,8.572
10.0,4,28989.31,136.6401935,8.572
10.0,38,62042.98,136.6401935,8.572
10.0,8,37534.54,136.6401935,8.572
10.0,87,12585.26,136.6401935,8.572
10.0,79,17185.48,136.6401935,8.572
10.0,14,16486.89,136.6401935,8.572
10.0,1,28383.5,136.6401935,8.572
10.0,91,21538.85,136.6401935,8.572
10.0,82,16148.24,136.688871,8.572
10.0,72,50001.33,136.688871,8.572
10.0,9,17063.7,136.688871,8.572
10.0,34,21988.4,136.688871,8.572
10.0,11,12891.43,136.688871,8.572
10.0,67,11926.85,136.688871,8.572
10.0,23,35711.68,136.688871,8.572
10.0,24,10349.29,136.688871,8.572
10.0,40,54220.26,136.688871,8.572
10.0,7,19789.94,136.688871,8.572
10.0,5,19522.96,136.688871,8.572
10.0,81,11687.62,136.688871,8.572
10.0,17,16659.67,136.688871,8.572
10.0,46,19651.66,136.688871,8.572
10.0,90,18994.29,136.688871,8.572
10.0,92,50893.73,136.688871,8.572
10.0,14,16570.2,136.688871,8.572
10.0,22,11700.53,136.688871,8.572
10.0,2,49688.78,136.688871,8.572
10.0,74,19248.79,136.688871,8.572
10.0,8,39553.37,136.688871,8.572
10.0,4,28790.43,136.688871,8.572
10.0,87,14700.75,136.688871,8.572
10.0,38,61718.44,136.688871,8.572
10.0,10,19378.35,136.688871,8.572
10.0,95,53429.09,136.688871,8.572
10.0,18,17168.03,136.688871,8.572
10.0,79,14490.28,136.688871,8.572
10.0,13,36267.28,136.688871,8.572
10.0,1,34439.12,136.688871,8.572
10.0,91,21031.79,136.688871,8.572
10.0,82,17261.47,136.7375484,8.572
10.0,34,22140.0,136.7375484,8.572
10.0,9,17081.55,136.7375484,8.572
10.0,17,15092.28,136.7375484,8.572
10.0,8,38357.91,136.7375484,8.572
10.0,40,54711.16,136.7375484,8.572
10.0,7,20623.77,136.7375484,8.572
10.0,22,10352.75,136.7375484,8.572
10.0,5,16247.46,136.7375484,8.572
10.0,14,16319.98,136.7375484,8.572
10.0,11,10747.41,136.7375484,8.572
10.0,23,29683.37,136.7375484,8.572
10.0,72,62600.42,136.7375484,8.572
10.0,38,74189.47,136.7375484,8.572
10.0,67,12725.38,136.7375484,8.572
10.0,81,12273.04,136.7375484,8.572
10.0,92,51576.45,136.7375484,8.572
10.0,79,15987.9,136.7375484,8.572
10.0,91,19516.38,136.7375484,8.572
10.0,90,21028.37,136.7375484,8.572
10.0,13,38854.52,136.7375484,8.572
10.0,10,18167.96,136.7375484,8.572
10.0,25,10270.13,136.7375484,8.572
10.0,18,27836.53,136.7375484,8.572
10.0,55,11015.08,136.7375484,8.572
10.0,1,59409.05,136.7375484,8.572
10.0,2,51916.13,136.7375484,8.572
10.0,95,57322.79,136.7375484,8.572
10.0,87,14284.65,136.7375484,8.572
10.0,74,16650.83,136.7375484,8.572
10.0,4,30809.24,136.7375484,8.572
10.0,46,20403.48,136.7375484,8.572
11.0,72,57168.39,136.7862258,8.572
11.0,67,10247.61,136.7862258,8.572
11.0,7,22979.9,136.7862258,8.572
11.0,8,41690.07,136.7862258,8.572
11.0,90,22725.56,136.7862258,8.572
11.0,11,14616.83,136.7862258,8.572
11.0,81,12625.48,136.7862258,8.572
11.0,23,31678.53,136.7862258,8.572
11.0,14,18566.17,136.7862258,8.572
11.0,17,16542.45,136.7862258,8.572
11.0,38,73073.0,136.7862258,8.572
11.0,22,10632.47,136.7862258,8.572
11.0,40,53775.14,136.7862258,8.572
11.0,9,15106.02,136.7862258,8.572
11.0,82,17538.13,136.7862258,8.572
11.0,91,24203.93,136.7862258,8.572
11.0,34,21024.75,136.7862258,8.572
11.0,10,20418.7,136.7862258,8.572
11.0,95,54957.68,136.7862258,8.572
11.0,18,14428.92,136.7862258,8.572
11.0,5,24244.48,136.7862258,8.572
11.0,13,38552.72,136.7862258,8.572
11.0,25,10033.69,136.7862258,8.572
11.0,92,60084.2,136.7862258,8.572
11.0,2,50560.1,136.7862258,8.572
11.0,79,15856.59,136.7862258,8.572
11.0,46,19468.31,136.7862258,8.572
11.0,4,32288.84,136.7862258,8.572
11.0,74,19998.11,136.7862258,8.572
11.0,87,15609.81,136.7862258,8.572
11.0,1,34369.03,136.7862258,8.572
11.0,34,19559.2,136.8349032,8.572
11.0,11,14182.99,136.8349032,8.572
11.0,7,31002.04,136.8349032,8.572
11.0,17,17387.93,136.8349032,8.572
11.0,67,12794.68,136.8349032,8.572
11.0,14,20567.25,136.8349032,8.572
11.0,25,10437.93,136.8349032,8.572
11.0,72,101759.51,136.8349032,8.572
11.0,82,20329.5,136.8349032,8.572
11.0,8,39578.04,136.8349032,8.572
11.0,38,61294.54,136.8349032,8.572
11.0,13,38383.39,136.8349032,8.572
11.0,23,27913.44,136.8349032,8.572
11.0,5,32663.52,136.8349032,8.572
11.0,91,21670.58,136.8349032,8.572
11.0,95,56652.74,136.8349032,8.572
11.0,10,21544.32,136.8349032,8.572
11.0,2,48918.22,136.8349032,8.572
11.0,9,15265.16,136.8349032,8.572
11.0,55,25823.78,136.8349032,8.572
11.0,92,56518.7,136.8349032,8.572
11.0,81,11551.54,136.8349032,8.572
11.0,79,16140.11,136.8349032,8.572
11.0,40,54121.76,136.8349032,8.572
11.0,87,13234.28,136.8349032,8.572
11.0,18,10048.71,136.8349032,8.572
11.0,1,13682.34,136.8349032,8.572
11.0,46,19198.17,136.8349032,8.572
11.0,90,20893.57,136.8349032,8.572
11.0,22,12636.27,136.8349032,8.572
11.0,74,19414.65,136.8349032,8.572
11.0,4,31258.36,136.8349032,8.572
11.0,7,32556.35,136.7715714,8.572
11.0,17,17322.35,136.7715714,8.572
11.0,5,31340.9,136.7715714,8.572
11.0,11,11784.91,136.7715714,8.572
11.0,34,17635.5,136.7715714,8.572
11.0,91,21355.68,136.7715714,8.572
11.0,67,10937.0,136.7715714,8.572
11.0,14,21366.95,136.7715714,8.572
11.0,4,31882.16,136.7715714,8.572
11.0,13,35214.08,136.7715714,8.572
11.0,10,18617.68,136.7715714,8.572
11.0,82,17597.64,136.7715714,8.572
11.0,95,54416.68,136.7715714,8.572
11.0,55,20646.92,136.7715714,8.572
11.0,72,64610.26,136.7715714,8.572
11.0,8,36251.05,136.7715714,8.572
11.0,2,49350.58,136.7715714,8.572
11.0,40,52235.74,136.7715714,8.572
11.0,81,11698.51,136.7715714,8.572
11.0,74,15760.7,136.7715714,8.572
11.0,87,12842.18,136.7715714,8.572
11.0,23,24923.51,136.7715714,8.572
11.0,46,20400.27,136.7715714,8.572
11.0,92,58648.54,136.7715714,8.572
11.0,1,16556.3,136.7715714,8.572
11.0,90,21507.6,136.7715714,8.572
11.0,22,12620.46,136.7715714,8.572
11.0,9,15384.33,136.7715714,8.572
11.0,38,66401.33,136.7715714,8.572
11.0,79,16145.22,136.7715714,8.572
11.0,18,15557.63,136.7715714,8.572
11.0,3,11242.11,136.6895714,8.572
11.0,17,23040.2,136.6895714,8.572
11.0,72,393705.2,136.6895714,8.572
11.0,34,24011.5,136.6895714,8.572
11.0,5,80992.83,136.6895714,8.572
11.0,91,18296.61,136.6895714,8.572
11.0,6,28943.25,136.6895714,8.572
11.0,40,45552.65,136.6895714,8.572
11.0,87,13272.07,136.6895714,8.572
11.0,55,37400.85,136.6895714,8.572
11.0,82,21571.48,136.6895714,8.572
11.0,13,35624.59,136.6895714,8.572
11.0,14,41354.68,136.6895714,8.572
11.0,26,13132.63,136.6895714,8.572
11.0,4,31046.06,136.6895714,8.572
11.0,95,50851.63,136.6895714,8.572
11.0,2,47881.89,136.6895714,8.572
11.0,7,77559.74,136.6895714,8.572
11.0,25,10474.05,136.6895714,8.572
11.0,23,36976.72,136.6895714,8.572
11.0,67,10951.68,136.6895714,8.572
11.0,24,13860.1,136.6895714,8.572
11.0,46,21031.45,136.6895714,8.572
11.0,11,14817.63,136.6895714,8.572
11.0,38,50857.36,136.6895714,8.572
11.0,33,11238.6,136.6895714,8.572
11.0,90,22916.32,136.6895714,8.572
11.0,1,17184.87,136.6895714,8.572
11.0,74,29922.53,136.6895714,8.572
11.0,22,21656.43,136.6895714,8.572
11.0,10,20358.49,136.6895714,8.572
11.0,29,10096.0,136.6895714,8.572
11.0,9,22920.27,136.6895714,8.572
11.0,71,12142.1,136.6895714,8.572
